点数：12290
xmin:497110.02999878
xmax:497173.02999878
ymin:5419282.0
ymax:5419342.0
zmin:262.38000488
zmax:280.38000488

第一个格网单元(0,0,0)的点个数：0
第一个点的候选点数目：70
第一个点的k个点序号：[8248, 2, 12, 3, 10, 11]
所有点的邻域点平均距离均值: 0.7272960053894515
所有点的邻域点距离标准差均值: 0.1709730879529831
滤波后的点数: 11731
497132.05999756 5419312.5 266.73001099
497132.08999634 5419313.0 266.67001343
497132.08999634 5419313.5 266.67001343
497132.11999512 5419314.0 266.66000366
497132.16000366 5419314.5 266.64001465
497132.19000244 5419315.0 266.60998535
497132.19000244 5419315.5 266.6000061
497132.22000122 5419315.5 266.57000732
497132.25 5419316.0 266.54998779
497132.25 5419316.5 266.51998901
497132.27999878 5419317.0 266.5
497132.30999756 5419317.5 266.47000122
497132.30999756 5419318.0 266.47000122
497132.33999634 5419318.5 266.42001343
497132.38000488 5419319.0 266.41000366
497132.61999512 5419324.5 266.10998535
497132.66000366 5419325.0 266.07998657
497132.69000244 5419325.0 266.1000061
497132.69000244 5419325.5 266.07000732
497132.72000122 5419326.0 266.01998901
497132.75 5419326.5 266.01000977
497132.75 5419327.0 265.98001099
497132.77999878 5419327.5 265.98001099
497132.80999756 5419328.0 265.95001221
497132.80999756 5419328.5 265.92001343
497132.83999634 5419329.0 265.91000366
497132.88000488 5419329.0 265.88000488
497132.88000488 5419329.5 265.88000488
497132.91000366 5419330.0 265.8500061
497132.94000244 5419330.5 265.82000732
497132.94000244 5419331.0 265.82000732
497132.97000122 5419331.5 265.79998779
497133.0 5419332.0 265.76998901
497133.02999878 5419332.5 265.76000977
497133.02999878 5419333.0 265.76000977
497133.05999756 5419333.0 265.73001099
497133.08999634 5419333.5 265.70001221
497133.08999634 5419334.0 265.67001343
497133.11999512 5419334.5 265.66000366
497133.16000366 5419335.0 265.64001465
497133.16000366 5419335.5 265.6000061
497133.19000244 5419336.0 265.57000732
497133.22000122 5419336.5 265.54000854
497133.22000122 5419336.5 265.54000854
497133.25 5419337.0 265.51000977
497133.27999878 5419337.5 265.47000122
497133.30999756 5419338.0 265.45001221
497133.33999634 5419339.0 265.41000366
497133.38000488 5419339.5 265.35998535
497133.38000488 5419340.0 265.3500061
497133.41000366 5419340.5 265.29998779
497133.44000244 5419340.5 265.32000732
497133.44000244 5419341.0 265.29000854
497133.47000122 5419341.5 265.26000977
497134.02999878 5419341.5 265.26000977
497134.0 5419341.0 265.29000854
497133.97000122 5419340.5 265.32000732
497133.97000122 5419340.0 265.3500061
497133.94000244 5419339.5 265.39001465
497133.91000366 5419339.0 265.44000244
497133.91000366 5419338.5 265.45001221
497133.88000488 5419338.5 265.45001221
497133.83999634 5419338.0 265.51000977
497133.83999634 5419337.5 265.54000854
497133.80999756 5419337.0 265.57000732
497133.77999878 5419336.5 265.6000061
497133.77999878 5419336.0 265.60998535
497133.75 5419335.5 265.66000366
497133.72000122 5419335.0 265.64001465
497133.72000122 5419335.0 265.70001221
497133.69000244 5419334.5 265.73001099
497133.66000366 5419334.0 265.73001099
497133.66000366 5419333.5 265.76000977
497133.61999512 5419333.0 265.76998901
497133.58999634 5419332.5 265.82000732
497133.58999634 5419332.0 265.82000732
497133.55999756 5419331.5 265.82000732
497133.52999878 5419331.0 265.8500061
497133.52999878 5419331.0 265.8500061
497133.5 5419330.5 265.88000488
497133.47000122 5419330.0 265.92001343
497133.47000122 5419329.5 265.92001343
497133.44000244 5419329.0 265.94000244
497133.41000366 5419328.5 265.97000122
497133.41000366 5419328.0 265.98001099
497133.38000488 5419327.5 265.98001099
497133.33999634 5419327.0 266.01000977
497132.91000366 5419317.0 266.51000977
497132.88000488 5419317.0 266.51000977
497132.83999634 5419316.5 266.54000854
497132.83999634 5419316.0 266.54998779
497132.80999756 5419315.5 266.57000732
497132.77999878 5419315.0 266.60998535
497132.77999878 5419314.5 266.64001465
497132.75 5419314.0 266.69000244
497132.72000122 5419313.5 266.66000366
497132.72000122 5419313.0 266.69000244
497132.69000244 5419312.5 266.70001221
497132.66000366 5419312.0 266.73001099
497132.66000366 5419312.0 266.73001099
497132.61999512 5419311.5 266.79000854
497132.58999634 5419311.0 266.79000854
497132.58999634 5419310.5 266.82000732
497132.55999756 5419310.0 266.82998657
497132.52999878 5419309.5 266.85998535
497132.5 5419309.0 266.89001465
497132.5 5419308.5 266.89001465
497132.47000122 5419308.0 266.92001343
497132.44000244 5419307.5 266.94000244
497132.44000244 5419307.0 266.95001221
497132.41000366 5419307.0 267.01000977
497132.38000488 5419306.5 267.01000977
497132.38000488 5419306.0 267.04000854
497132.33999634 5419305.5 267.04000854
497132.30999756 5419305.0 267.07000732
497132.30999756 5419304.5 267.07000732
497132.27999878 5419304.0 267.1000061
497132.25 5419303.5 267.14001465
497132.25 5419303.0 267.14001465
497132.22000122 5419302.5 267.17001343
497132.19000244 5419302.0 267.17001343
497132.19000244 5419301.5 267.23001099
497132.16000366 5419301.5 267.25
497132.11999512 5419301.0 267.26000977
497132.11999512 5419300.5 267.29000854
497132.08999634 5419300.0 267.32000732
497132.05999756 5419299.5 267.32998657
497132.05999756 5419299.0 267.38000488
497132.02999878 5419298.5 267.41000366
497132.0 5419298.0 267.42001343
497131.97000122 5419297.5 267.45001221
497131.97000122 5419297.0 267.48001099
497131.94000244 5419296.5 267.48001099
497131.94000244 5419296.0 267.48001099
497131.91000366 5419296.0 267.51998901
497131.88000488 5419295.5 267.54998779
497131.83999634 5419295.0 267.54998779
497131.83999634 5419294.5 267.6000061
497131.80999756 5419294.0 267.63000488
497131.77999878 5419293.5 267.64001465
497131.77999878 5419293.0 267.67001343
497131.75 5419292.5 267.70001221
497131.72000122 5419292.0 267.70001221
497131.72000122 5419291.5 267.70001221
497131.69000244 5419291.0 267.72000122
497131.66000366 5419290.0 267.76000977
497131.61999512 5419290.0 267.82000732
497131.58999634 5419289.5 267.8500061
497131.55999756 5419289.0 267.85998535
497131.55999756 5419288.5 267.88000488
497131.52999878 5419288.0 267.89001465
497131.5 5419287.5 267.91000366
497131.5 5419287.0 267.94000244
497131.47000122 5419286.5 267.97000122
497131.44000244 5419286.0 268.01000977
497131.44000244 5419285.5 268.04000854
497131.41000366 5419285.0 268.07998657
497131.38000488 5419284.5 268.10998535
497131.38000488 5419284.0 268.14001465
497131.33999634 5419284.0 268.17001343
497131.30999756 5419283.5 268.22000122
497131.27999878 5419283.0 268.23001099
497131.27999878 5419282.5 268.23001099
497131.25 5419282.0 268.26998901
497131.91000366 5419282.0 268.17001343
497131.94000244 5419282.5 268.16000366
497131.97000122 5419283.0 268.1000061
497131.97000122 5419283.5 268.1000061
497132.0 5419284.0 268.07000732
497132.02999878 5419284.0 268.01998901
497132.05999756 5419285.0 267.97000122
497132.08999634 5419285.5 267.95001221
497132.11999512 5419286.0 267.89001465
497132.11999512 5419286.5 267.92001343
497132.16000366 5419287.0 267.92001343
497132.19000244 5419287.5 267.89001465
497132.22000122 5419288.0 267.89001465
497132.22000122 5419288.5 267.82000732
497132.25 5419289.0 267.82000732
497132.27999878 5419289.5 267.82000732
497132.27999878 5419289.5 267.79000854
497132.30999756 5419290.0 267.76000977
497132.33999634 5419290.5 267.76998901
497132.38000488 5419291.0 267.73001099
497132.38000488 5419291.5 267.73001099
497132.41000366 5419292.0 267.69000244
497132.44000244 5419292.5 267.67001343
497132.44000244 5419293.0 267.66000366
497132.47000122 5419293.5 267.63000488
497132.5 5419294.0 267.60998535
497132.52999878 5419294.5 267.57000732
497132.52999878 5419295.0 267.57000732
497132.55999756 5419295.0 267.54000854
497132.58999634 5419295.5 267.51000977
497132.58999634 5419296.0 267.51998901
497132.61999512 5419296.5 267.48001099
497132.66000366 5419297.0 267.38000488
497132.69000244 5419297.5 267.45001221
497132.69000244 5419298.0 267.42001343
497132.72000122 5419298.5 267.39001465
497132.75 5419299.0 267.3500061
497132.75 5419299.5 267.32000732
497132.77999878 5419300.0 267.29998779
497132.80999756 5419300.0 267.29000854
497132.83999634 5419300.5 267.29000854
497132.83999634 5419301.0 267.26000977
497132.88000488 5419301.5 267.25
497132.91000366 5419302.0 267.20001221
497132.91000366 5419302.5 267.19000244
497132.94000244 5419303.0 267.17001343
497132.97000122 5419303.5 267.14001465
497133.0 5419304.0 267.13000488
497133.0 5419304.5 267.1000061
497133.02999878 5419305.0 267.07000732
497133.05999756 5419305.0 267.04998779
497133.05999756 5419305.5 267.04000854
497133.08999634 5419306.0 267.01998901
497133.11999512 5419306.5 267.0
497133.16000366 5419307.0 266.97000122
497133.16000366 5419307.5 266.95001221
497133.19000244 5419308.0 266.95001221
497133.22000122 5419308.5 266.92001343
497134.11999512 5419327.5 266.04000854
497134.16000366 5419328.0 266.07000732
497134.16000366 5419328.0 266.04000854
497134.19000244 5419328.5 266.0
497134.22000122 5419329.0 266.01000977
497134.25 5419329.5 265.95001221
497134.25 5419330.0 265.94000244
497134.27999878 5419330.5 265.94000244
497134.30999756 5419331.0 265.92001343
497134.30999756 5419331.5 265.89001465
497134.33999634 5419332.0 265.8500061
497134.38000488 5419332.0 265.82998657
497134.38000488 5419332.5 265.79998779
497134.41000366 5419333.0 265.79000854
497134.44000244 5419333.5 265.76000977
497134.44000244 5419334.0 265.76000977
497134.47000122 5419334.5 265.73001099
497134.5 5419335.0 265.72000122
497134.52999878 5419335.5 265.70001221
497134.52999878 5419335.5 265.67001343
497134.55999756 5419336.0 265.64001465
497134.58999634 5419336.5 265.57998657
497134.58999634 5419337.0 265.6000061
497134.61999512 5419337.5 265.54000854
497134.66000366 5419338.0 265.54000854
497134.66000366 5419338.5 265.5
497134.69000244 5419339.0 265.44000244
497134.72000122 5419339.5 265.39001465
497134.75 5419339.5 265.39001465
497134.75 5419340.0 265.3500061
497134.77999878 5419340.5 265.32000732
497134.80999756 5419341.0 265.29000854
497134.80999756 5419341.5 265.26000977
497135.41000366 5419341.0 265.23001099
497135.38000488 5419340.5 265.25
497135.33999634 5419340.0 265.39001465
497135.30999756 5419339.5 265.41000366
497135.27999878 5419339.0 265.45001221
497135.27999878 5419338.5 265.51000977
497135.25 5419338.0 265.51998901
497135.22000122 5419337.5 265.57000732
497135.22000122 5419337.0 265.57000732
497135.19000244 5419336.5 265.6000061
497135.16000366 5419336.5 265.64001465
497135.16000366 5419336.0 265.69000244
497135.11999512 5419335.5 265.67001343
497135.08999634 5419335.0 265.70001221
497135.08999634 5419334.5 265.73001099
497135.05999756 5419334.0 265.76000977
497135.02999878 5419333.5 265.79000854
497135.02999878 5419333.0 265.82000732
497135.0 5419332.5 265.82998657
497134.97000122 5419332.5 265.8500061
497134.97000122 5419332.0 265.89001465
497134.94000244 5419331.5 265.88000488
497134.91000366 5419331.0 265.92001343
497134.91000366 5419330.5 265.95001221
497134.88000488 5419330.0 265.98001099
497134.83999634 5419329.5 265.98001099
497134.83999634 5419329.0 266.01000977
497134.80999756 5419328.5 266.01000977
497134.77999878 5419328.5 266.04000854
497134.77999878 5419328.0 266.07000732
497133.88000488 5419308.5 266.92001343
497133.83999634 5419308.0 266.95001221
497133.83999634 5419307.5 266.97000122
497133.80999756 5419307.0 266.98001099
497133.77999878 5419306.5 267.0
497133.77999878 5419306.5 267.01998901
497133.75 5419306.0 267.07000732
497133.72000122 5419305.5 267.07998657
497133.72000122 5419305.0 267.1000061
497133.69000244 5419304.5 267.13000488
497133.66000366 5419304.0 267.16000366
497133.61999512 5419303.5 267.19000244
497133.61999512 5419303.0 267.16000366
497133.55999756 5419302.0 267.22000122
497133.55999756 5419302.0 267.23001099
497133.52999878 5419301.5 267.26998901
497133.5 5419301.0 267.29000854
497133.5 5419300.5 267.29998779
497133.47000122 5419300.0 267.32000732
497133.44000244 5419299.5 267.3500061
497133.44000244 5419299.0 267.38000488
497133.41000366 5419298.5 267.38000488
497133.38000488 5419298.0 267.42001343
497133.38000488 5419297.5 267.47000122
497133.33999634 5419297.5 267.48001099
497133.30999756 5419297.0 267.5
497133.30999756 5419296.5 267.51000977
497133.25 5419295.5 267.54998779
497133.25 5419295.0 267.54998779
497133.22000122 5419294.5 267.6000061
497133.19000244 5419294.0 267.6000061
497133.19000244 5419293.5 267.66000366
497133.16000366 5419293.0 267.64001465
497133.11999512 5419292.5 267.67001343
497133.11999512 5419292.5 267.69000244
497133.08999634 5419292.0 267.73001099
497133.05999756 5419291.5 267.75
497133.05999756 5419291.0 267.76000977
497133.02999878 5419290.5 267.79000854
497133.0 5419290.0 267.79998779
497133.0 5419289.5 267.82000732
497132.97000122 5419289.0 267.85998535
497132.94000244 5419288.5 267.89001465
497132.94000244 5419288.0 267.89001465
497132.91000366 5419287.5 267.92001343
497132.88000488 5419287.5 267.92001343
497132.83999634 5419287.0 267.92001343
497132.83999634 5419286.5 267.95001221
497132.80999756 5419286.0 267.98001099
497132.77999878 5419285.5 268.01000977
497132.77999878 5419285.0 268.07000732
497132.75 5419284.5 268.07000732
497132.72000122 5419284.0 268.04998779
497132.72000122 5419283.5 268.07000732
497132.69000244 5419283.0 268.1000061
497132.66000366 5419282.5 268.14001465
497132.66000366 5419282.5 268.16000366
497132.61999512 5419282.0 268.19000244
497133.27999878 5419282.0 268.16000366
497133.30999756 5419282.5 268.10998535
497133.33999634 5419283.0 268.04998779
497133.38000488 5419283.5 268.07000732
497133.38000488 5419284.0 268.07000732
497133.44000244 5419285.0 268.01998901
497133.47000122 5419285.5 268.0
497133.47000122 5419286.0 267.98001099
497133.5 5419286.5 267.94000244
497133.52999878 5419287.0 267.92001343
497133.55999756 5419287.5 267.91000366
497133.55999756 5419288.0 267.89001465
497133.58999634 5419288.5 267.88000488
497133.61999512 5419289.0 267.8500061
497133.66000366 5419289.0 267.8500061
497133.66000366 5419289.5 267.82000732
497133.72000122 5419290.5 267.79000854
497133.75 5419291.0 267.75
497133.75 5419291.5 267.73001099
497133.77999878 5419292.0 267.72000122
497133.80999756 5419292.5 267.69000244
497133.80999756 5419293.0 267.67001343
497133.83999634 5419293.5 267.64001465
497133.88000488 5419294.0 267.6000061
497133.91000366 5419294.5 267.6000061
497133.91000366 5419295.0 267.57000732
497133.94000244 5419295.5 267.57000732
497133.97000122 5419296.0 267.54000854
497134.0 5419296.5 267.51000977
497134.0 5419297.0 267.48001099
497134.02999878 5419297.5 267.47000122
497134.05999756 5419298.0 267.44000244
497134.08999634 5419298.0 267.42001343
497134.08999634 5419298.5 267.39001465
497134.11999512 5419299.0 267.39001465
497134.16000366 5419299.5 267.3500061
497134.19000244 5419300.0 267.3500061
497134.19000244 5419300.5 267.32000732
497134.22000122 5419301.0 267.32000732
497134.25 5419301.5 267.26998901
497134.25 5419302.0 267.26998901
497134.27999878 5419302.5 267.23001099
497134.30999756 5419303.0 267.23001099
497134.33999634 5419303.5 267.19000244
497134.33999634 5419304.0 267.17001343
497134.38000488 5419304.5 267.16000366
497134.41000366 5419305.0 267.13000488
497134.44000244 5419305.5 267.07998657
497134.44000244 5419306.0 267.1000061
497134.47000122 5419306.5 267.07000732
497134.5 5419306.5 267.04000854
497134.52999878 5419307.0 267.04000854
497134.52999878 5419307.5 266.98001099
497134.55999756 5419308.0 266.98001099
497134.58999634 5419308.5 266.98001099
497135.55999756 5419328.5 266.04998779
497135.58999634 5419329.0 266.01000977
497135.61999512 5419329.5 266.0
497135.61999512 5419330.0 265.97000122
497135.66000366 5419330.5 265.95001221
497135.69000244 5419331.0 265.92001343
497135.69000244 5419331.5 265.92001343
497135.72000122 5419332.0 265.85998535
497135.75 5419332.5 265.82998657
497135.77999878 5419333.0 265.79998779
497135.77999878 5419333.0 265.82000732
497135.80999756 5419333.5 265.79000854
497135.83999634 5419334.0 265.76998901
497135.83999634 5419334.5 265.73001099
497135.88000488 5419335.0 265.73001099
497135.91000366 5419335.5 265.72000122
497135.94000244 5419336.0 265.70001221
497135.94000244 5419336.5 265.66000366
497135.97000122 5419337.0 265.64001465
497136.0 5419337.5 265.6000061
497136.02999878 5419338.0 265.57000732
497136.02999878 5419338.5 265.54998779
497136.05999756 5419338.5 265.54000854
497136.08999634 5419339.0 265.51000977
497136.11999512 5419339.5 265.35998535
497136.11999512 5419340.0 265.45001221
497135.25 5419308.5 267.0
497135.25 5419308.0 267.01000977
497135.22000122 5419307.5 267.04000854
497135.19000244 5419307.0 267.01998901
497135.19000244 5419306.5 267.04000854
497135.16000366 5419306.0 267.07000732
497135.11999512 5419306.0 267.10998535
497135.11999512 5419305.5 267.10998535
497135.08999634 5419305.0 267.17001343
497135.05999756 5419304.5 267.20001221
497135.05999756 5419304.0 267.20001221
497135.02999878 5419303.5 267.23001099
497135.0 5419303.0 267.26000977
497134.97000122 5419302.5 267.26000977
497134.97000122 5419302.0 267.29998779
497134.94000244 5419301.5 267.32000732
497134.91000366 5419301.0 267.32998657
497134.91000366 5419300.5 267.3500061
497134.88000488 5419300.5 267.35998535
497134.83999634 5419300.0 267.39001465
497134.83999634 5419299.5 267.42001343
497134.80999756 5419299.0 267.44000244
497134.77999878 5419298.5 267.45001221
497134.77999878 5419298.0 267.48001099
497134.75 5419297.5 267.48001099
